대학,학과,전형,질문,답변,원본파일
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),이 활동도 팀 활동인가요? 조원은 몇 명이었나요? 역할은?,3인조 조별로 진행하였으며 조장을 맡았습니다. 프로그램 제작을 주로 맡았고 다른 친구들이 모아 온 사진 자료를 학습시켜 프로그램을 구현하였습니다. Q2-5: 사진 데이터는 얼마 정도 학습시켰나요?,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),사진 데이터는 얼마 정도 학습시켰나요?,"처음에는 각 500장씩으로 진행했는데, 진행하며 정확도를 더 높이려면 사진 데이터가 더 많아야 한다고 느껴 각각 2,000장 정도의 사진을 모아 진행했습니다. Q2-6: 티쳐블 머신은 이미 있는 건데 이걸 구현이라고 할 수 있나요?",4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),티쳐블 머신은 이미 있는 건데 이걸 구현이라고 할 수 있나요?,프로그램을 직접 설계하고 데이터를 모아서 학습시켰으므로 구현이라고 할 수 있을 것 같습니다. Q3: 활성화 함수에 관해 설명해보세요. (심화 수학 I 주제 탐구),4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),활성화 함수에 관해 설명해보세요. (심화 수학 I 주제 탐구),"활성화 함수란 입력 노드에 대해 출력 노드를 정의하는 함수입니다. 신경망 구조에서 주로 사용됩 니다. 계단 함수는 0 아니면 1을 출력하는 함수이며, 시그모이드 함수는 0과 1 사이의 값을 출력 합니다. ReLU 함수는 0 이하는 0으로, 0 이상은 입력값을 그대로 출력하는 함수입니다. Q3-1: ReLU 함수를 그래프로 표현한다면?",4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),ReLU 함수를 그래프로 표현한다면?,"0이하는 y=0, y이상은 y=x로 표현할 수 있습니다. Q3-2: 시그모이드 함수는 지금 거의 안 쓰는데 왜 안 쓰는지를 생각해본 적이 있나요?",4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),시그모이드 함수는 지금 거의 안 쓰는데 왜 안 쓰는지를 생각해본 적이 있나요?,단점이 개선된 ReLU 함수가 있어서 굳이 쓸 필요가 없으리라 생각했습니다. Q3-3: 단점이 뭔지 구체적으로 아는 게 있나요?,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),단점이 뭔지 구체적으로 아는 게 있나요?,그 부분까지는 조사하지 못했습니다. Q4: 트랜지스터에 대해 조사했네요. GAA 구조에 관해 설명해보세요. (물리학 II 주제 탐구),4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),트랜지스터에 대해 조사했네요. GAA 구조에 관해 설명해보세요. (물리학 II 주제 탐구),트랜지스터는 게이트에 전압이 가해지면 채널을 통해 전류가 흐르면서 동작합니다. 현재의 트랜지 스터는 게이트와 채널이 하나의 면으로 맞닿아있는 평면 구조여서 트랜지스터의 크기를 줄이는 데 한계가 있습니다. 3나노 GAA 구조는 채널 4면이 게이트와 맞닿아있으므로 전류를 더 미세하게 통제할 수 있는 특징이 있습니다. Q4-1: 트랜지스터가 작아져야 할 이유는 뭔가요?,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),트랜지스터가 작아져야 할 이유는 뭔가요?,"반도체 소자가 점점 더 작아지고 있어서 트랜지스터도 더욱 크기가 작아지게 됩니다. Q5: 뉴로모픽 반도체에 관해 설명해보세요. (창의 융합과제연구, 생명과학 I 주제 탐구, 미적분 주제 탐구)",4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),"뉴로모픽 반도체에 관해 설명해보세요. (창의 융합과제연구, 생명과학 I 주제 탐구, 미적분 주제 탐구)",뉴로모픽 반도체란 인간의 뇌에서 정보를 처리하는 방법을 모사하여 만들어진 반도체입니다. 뉴로 모픽 시스템은 기존의 컴퓨팅 시스템과는 달리 병렬적으로 계산하는 시스템이므로 전력 소모가 줄 어들며 더 빠른 속도로 정보를 처리할 수 있습니다. Q5-1: 이게 끝?,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(IT융합전공),학생부종합(SSU미래인재),이게 끝?,"뉴로모픽 반도체 소자에 사용되는 RRAM 소자에 관해 탐구해본 적이 있습니다. 이에 관해 설명해 도 괜찮을까요? (OK 받음) RRAM이란 저항의 변화를 이용한 메모리입니다. 기존의 메모리와는 달 리 비휘발성이라는 특징을 가지고 있으며, 이온 이동형 RRAM과 필라멘트형 RRAM으로 종류를 나눌 수 있습니다. RRAM 소자의 두 전극 사이에는 저항 변화 물질 층이 들어가는데, 다양한 물질 층 중 HfO2 층과 PCMOx 층을 사용한 RRAM 소자를 직접 관찰해본 적이 있습니다.",4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),자기소개 해볼까요?,저는 열정과 끈기를 가지고 4차산업혁명을 이끌어갈 가번호 00입니다....,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),IOT에 관심이 많은 거 같은데 IOT가 무엇인가요?,IOT란 개별적인 상태일때는 제공하지 못했던 서비스를 같이 합쳐진 상태가 되었을 때 새로운 서 비스를 제공할 수 있는 것 기술을 말합니다.,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),새로운 서비스요? 어떤 서비스를 말하는건가요?,예를 들어 스마트 조명은 스마트폰과 전등이 합쳐져 전등을 스마트폰으로 원격제어하는 기능이라 는 새로운 서비스가 제공되는 것과 같은 서비스를 의미합니다.,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),자기소개서에 공기청정기를 만들었다고 적혀있는데 어떻게 만들게 되었나요?,만들게 된 동기+공기청정기 작동 원리 간단히 말함,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),만들 때 어려운 점은 없었나요?,공기청정기 제작시 외부전압을 사용하려고 어댑터를 사용을 했을 때 어댑터의 외부전압을 확인학 지 않고 아두이노에 꼽아 사용하여 LCD가 나갔던 일이 있었습니다...(+해결과정,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),아두이노 가습기를 제작하였을 때 자신의 역할이 무엇이었나요?,회로부분을 맡아 진행을 하였습니다...(생략) 모스펫의 발열 현상을 보고 릴레이로 교체를 하자는 의견을 내기도 했습니다...,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),모스펫은 왜 릴레이보다 발열이 잘 되는건가요?,모스펫은 전압을 이용하고 릴레이는 전자석의 원리를 이용하여...,4fcfaffe-_______8.xlsx
숭실대학교(서울),전자정보공학부(it융합),학생부종합(SSU미래인재),30초 정도 남았네요. 마지막으로 하고 싶은 말이 있으면 해주세요,준비한거 말함.,4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),지원 동기에 대해 말해 주세요.,"저의 최종 목표는 철학적인 질문을 통해 사람들이 삶의 의미를 찾을 수 있게 도와주는 철학상담 사가 되어 철학의 대중화에 기여하는 것입니다. 철학을 대중화하고자 하는 저의 목표가 ‘진리와 봉사를 통해 세계로’라는 숭실대학교의 건학이념과 합쳐진다면, 굉장히 큰 시너지를 낼 수 있을 것이라고 생각합니다. 숭실대학교에 입학하여 숭실대의 진리와 봉사 정신을 본받고, 철학과 문화, 윤리적 문제 해결, 기후 철학을 공부하며, 숭실대 철학과만의 실천적이고 응용적인 철학을 탐구하 며 철학을 대중화하는 방안을 모색하고 싶습니다. 또한 철학과만의 학술제인 서평제를 통해 타인 과 끊임없이 소통하며 지혜를 사랑하는 학문이라는 철학의 정의를 충만히 실현하는 사람이 되고 자 숭실대 철학과에 지원하게 되었습니다.",4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),"숭실대 오고 싶다는 마음은 잘 알겠어요, 이제 자신만의 장점을 어필해 보세요. (옆 교수님께 질 문 없냐고 물어보심)",네! (3시간 대기하느라 긴장이 다 풀렸는데 이때 갑자기 긴장되었습니다.),4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),"‘한국 사회가 자유주의를 이기주의로 연관 짓는 경향이 있다‘고 했는데, 그 이유가 무엇이라고 생 각합니까?","저는 아직 한국사회가 공동체주의와 보편성을 중시하는 사회이기 때문에 자유주의와 이기주의의 특성을 잘 구분하지 못하고 개인의 자유를 추구하는 것을 자신의 이익을 최대한 챙기기 위해 타 인에게 불이익을 끼치는 이기주의와 혼동한다고 생각합니다. 또한 개인의 자유와 정체성을 중시 하는 신세대와, 자신보다는 공동체의 이익을 중시하는 기성세대 간의 의견 차이와 갈등이 이러한 편견과 일반화를 고착화 하는데 기여를 한 것 같습니다.",4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),"철학과에 나와서 나중에 무엇을 할 계획인지? 아, 철학상담을 하고 싶다고 했지?","네. 철학상담사가 되어 철학의 대중화에 기여하며, 사람들이 삶의 의미를 찾을 수 있게 도와주고 싶습니다.",4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),"일상 속에서 자유를 추구하며 그 누구보다 삶의 의미를 탐색했던 철학자 중에서는 ‘사르트르’가 있죠. (사르트르에 대한 이야기를 조금 더 하심) 그런데, 언어에는 늘 한계가 있는데, 이렇게 사 람들이 철학을 탐구하면 자신의 신념과 철학이라는 잣대로 타인을 가둘 수 있지 않나? 그럼 이것 도 큰 문제가 될 것 같은데...","(사르트르의 명언과 희곡<닫힌 방>을 통해 사람들의 특성을 설명하고 ‘앙가주망’을 통해 그 해결 책을 설명하려 했으나 긴장되어 다른 말을 먼저 해버림. 약간의 후회.) 저는 철학이란 거창한 것 이 아닌 자의식을 지닌 현존재 인간이라면 누구나 일상 속에서 할 수 있는 것이지만. 사람들이 자신이 하고 있는 것이 철학이라고 생각을 하지 못할 뿐이라고 생각합니다. 따라서 사람들이 어 떠한 견해를 가지고 자신의 사상 속의 한계를 갖고 타인을 단정지으며 살아가는 것은 어쩔 수 없 는 것이라고 생각합니다. 그러나 이렇게 다른 견해를 가진 사람들이 계속 충돌하고 의사소통을 나눔으로써 새로운 철학적 사상과 의견이 창발적으로 나타날 수 있고, 이것이 제가 생기부에서 2025학년도 대입전형 면접후기 자료집 Ⅱ - 572 - 탐구한 ‘연대적 개인주의’와 맞닿는 면이 있다고 생각합니다.",4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),"이렇게 학생의 생기부를 보면 하이데거, 사르트르, 니체 등 다양한 철학자들에 대한 다양한 탐구 를 했는데, 그중 가장 인상깊었던 철학자의 책이 있나요?","네. 저는 알베르 카뮈의 <시지프 신화>가 가장 인상깊었습니다. 시지프는 절벽에서 끊임없이 돌 을 굴리는 부조리한 형벌을 받지만, 그 속에서도 부조리를 받아들이는 모습이 제게 세상은 부조 리 하지만 그 속에서도 끊임없이 삶의 의미를 찾아나가는 철학적 ‘반항’을 하라는 큰 울림을 주 었기 때문입니다. (니체의 ‘차라투스트라는 이렇게 말했다’를 말하려다 ‘시지프 신화’를 언급했는 데, 추후 검색해 보니 제게 이 질문을 하신 교수님이 니체 전공자였습니다... 후회가 되었습니다. 필수는 아니지만, 준비 기간에 여유가 있고 면접을 정말 잘 보고 싶으신 분은 교수님들의 얼굴과 전공을 외워 가는 것도 도움이 될 듯합니다.)",4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),"정상성과 비정상성을 구별하지 않고, 개개인의 ‘일탈’을 중시해야 한다고 적혀있는데, 이게 정확 히 무슨 뜻인지? 개인의 일탈을 용인한다면, 사회는 혼란에 빠지지 않나요?","네. 여기서 제가 말하는 ‘일탈’은 방탕하고 폭력적인, 즉 사회에 해악을 끼치는 일탈이 아닌, 타인 의 시선을 의식하지 않고 내가 입고 싶은 튀는 옷을 입고 거리를 나서는 등 우리 사회의 보편성 에는 어긋나지만, 타인에게 피해를 주지 않는 선에서 자유롭게 나의 개성을 드러내는-우리사회에 서의 지나친 정상성과 보편성에 대항한- ‘건강한 일탈’을 의미하는 것입니다. 이러한 개개인의 건 강한 일탈을 통해 사회는 보편성에서 어긋나는 것들을 이상하게 여기지 않고 존중하는, 더욱 다 원적인 사회로 발전할 수 있다고 생각합니다.",4fcfaffe-_______8.xlsx
숭실대학교(서울),철학과,학생부종합(SSU 미래인재),마지막으로 하고 싶은 말 있나요?,"저는 철학을 통해 세상을 ‘삐딱하지만 아름답게’ 보는 사람이 되고 싶습니다. 철학은 사람들이 당 연히 여기는 것을 삐뚤게 바라보고, 사람들과 끊임없이 소통하며 그 틈에서 새로운 가치를 창출 시키는 ‘나침반’의 역할을 한다고 생각합니다. 숭실대학교에 입학하여 ‘지혜에 대한 사랑’이라는 공통된 목표를 가진 이들과 함께 끊임없이 지혜와 진리에 대해 반문하고 소통하며 철학의 대중화 와 삶의 의미를 발견할 방법을 모색하고, ‘지혜를 사랑하는 학문’이라는 철학의 학문적 정의를 충 만히 실현하는 사람이 되고 싶습니다. (고개 끄덕여주심)",4fcfaffe-_______8.xlsx
